# population in each cavity level over  time for $\ket{\Psi(t=0)} = \ket{00}$ (integrated over all qubit levels)
#        t [ns]            0            1            2            3            4            5
       0.000000  1.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
       0.025013  1.00000E+00  1.46936E-11  1.07951E-22  5.28728E-34  1.94222E-45  4.45019E-57
       0.050025  1.00000E+00  1.40461E-09  9.86466E-19  4.61867E-28  1.62186E-37  3.45579E-47
       0.075038  1.00000E+00  1.65244E-08  1.36528E-16  7.52016E-25  3.10665E-33  7.26174E-42
       0.100050  1.00000E+00  9.14118E-08  4.17806E-15  1.27308E-22  2.90936E-30  3.49067E-38
       0.125063  1.00000E+00  3.38556E-07  5.73101E-14  6.46756E-21  5.47408E-28  2.25427E-35
       0.150075  9.99999E-01  9.75667E-07  4.75964E-13  1.54794E-19  3.77570E-26  4.15325E-33
       0.175088  9.99998E-01  2.36677E-06  2.80080E-12  2.20961E-18  1.30741E-24  3.23637E-31
       0.200100  9.99995E-01  5.06235E-06  1.28137E-11  2.16227E-17  2.73655E-23  1.34588E-29
       0.225113  9.99990E-01  9.83586E-06  4.83726E-11  1.58597E-16  3.89989E-22  3.46682E-28
       0.250125  9.99982E-01  1.77142E-05  1.56899E-10  9.26465E-16  4.10298E-21  6.12098E-27
       0.275138  9.99970E-01  3.00004E-05  4.50025E-10  4.50044E-15  3.37549E-20  7.96054E-26
       0.300150  9.99952E-01  4.82870E-05  1.16588E-09  1.87665E-14  2.26557E-19  8.04128E-25
       0.325163  9.99926E-01  7.44599E-05  2.77235E-09  6.88147E-14  1.28109E-18  6.56780E-24
       0.350175  9.99889E-01  1.10691E-04  6.12688E-09  2.26088E-13  6.25722E-18  4.47471E-23
       0.375188  9.99841E-01  1.59419E-04  1.27092E-08  6.75469E-13  2.69255E-17  2.60659E-22
       0.400200  9.99777E-01  2.23324E-04  2.49423E-08  1.85715E-12  1.03713E-16  1.32421E-21
       0.425213  9.99695E-01  3.05286E-04  4.66141E-08  4.74499E-12  3.62270E-16  5.96284E-21
       0.450225  9.99592E-01  4.08340E-04  8.34049E-08  1.13572E-11  1.15993E-15  2.41194E-20
       0.475238  9.99464E-01  5.35617E-04  1.43520E-07  2.56377E-11  3.43507E-15  8.86231E-20
       0.500250  9.99309E-01  6.90284E-04  2.38411E-07  5.48951E-11  9.48068E-15  2.98593E-19
       0.525263  9.99124E-01  8.75472E-04  3.83562E-07  1.12031E-10  2.45442E-14  9.29895E-19
       0.550275  9.98905E-01  1.09421E-03  5.99300E-07  2.18826E-10  5.99338E-14  2.69512E-18
       0.575288  9.98650E-01  1.34932E-03  9.11571E-07  4.10557E-10  1.38703E-13  7.31252E-18
       0.600300  9.98355E-01  1.64341E-03  1.35262E-06  7.42192E-10  3.05492E-13  1.86685E-17
       0.625313  9.98019E-01  1.97869E-03  1.96150E-06  1.29631E-09  6.42666E-13  4.50434E-17
       0.650325  9.97640E-01  2.35701E-03  2.78433E-06  2.19275E-09  1.29547E-12  1.03112E-16
       0.675338  9.97216E-01  2.77970E-03  3.87418E-06  3.59974E-09  2.50926E-12  2.24709E-16
       0.700350  9.96747E-01  3.24757E-03  5.29061E-06  5.74597E-09  4.68185E-12  4.67588E-16
       0.725363  9.96232E-01  3.76082E-03  7.09869E-06  8.93276E-09  8.43336E-12  9.31508E-16
       0.750375  9.95671E-01  4.31900E-03  9.36753E-06  1.35450E-08  1.46943E-11  1.78080E-15
       0.775388  9.95067E-01  4.92100E-03  1.21683E-05  2.00594E-08  2.48102E-11  3.27386E-15
       0.800400  9.94419E-01  5.56498E-03  1.55716E-05  2.90482E-08  4.06565E-11  5.79887E-15
       0.825413  9.93732E-01  6.24845E-03  1.96450E-05  4.11764E-08  6.47544E-11  9.91301E-15
       0.850425  9.93007E-01  6.96819E-03  2.44493E-05  5.71913E-08  1.00372E-10  1.63802E-14
       0.875438  9.92249E-01  7.72034E-03  3.00353E-05  7.79020E-08  1.51589E-10  2.61998E-14
       0.900450  9.91463E-01  8.50043E-03  3.64408E-05  1.04150E-07  2.23310E-10  4.06173E-14
       0.925463  9.90652E-01  9.30343E-03  4.36868E-05  1.36767E-07  3.21190E-10  6.11058E-14
       0.950475  9.89824E-01  1.01238E-02  5.17749E-05  1.76532E-07  4.51473E-10  8.93103E-14
       0.975488  9.88983E-01  1.09557E-02  6.06852E-05  2.24108E-07  6.20702E-10  1.26949E-13
       1.000500  9.88136E-01  1.17928E-02  7.03742E-05  2.79993E-07  8.35341E-10  1.75673E-13
       1.025513  9.87289E-01  1.26288E-02  8.07750E-05  3.44458E-07  1.10128E-09  2.36887E-13
       1.050525  9.86450E-01  1.34570E-02  9.17964E-05  4.17497E-07  1.42326E-09  3.11556E-13
       1.075538  9.85624E-01  1.42709E-02  1.03325E-04  4.98787E-07  1.80432E-09  4.00012E-13
       1.100550  9.84819E-01  1.50642E-02  1.15227E-04  5.87660E-07  2.24521E-09  5.01787E-13
       1.125563  9.84040E-01  1.58304E-02  1.27350E-04  6.83094E-07  2.74390E-09  6.15508E-13
       1.150575  9.83295E-01  1.65637E-02  1.39530E-04  7.83722E-07  3.29530E-09  7.38858E-13
       1.175588  9.82588E-01  1.72583E-02  1.51591E-04  8.87860E-07  3.89103E-09  8.68637E-13
       1.200600  9.81925E-01  1.79091E-02  1.63353E-04  9.93559E-07  4.51957E-09  1.00090E-12
       1.225613  9.81311E-01  1.85112E-02  1.74637E-04  1.09867E-06  5.16655E-09  1.13120E-12
       1.250625  9.80751E-01  1.90605E-02  1.85267E-04  1.20090E-06  5.81530E-09  1.25484E-12
       1.275638  9.80248E-01  1.95532E-02  1.95077E-04  1.29796E-06  6.44757E-09  1.36722E-12
       1.300650  9.79806E-01  1.99862E-02  2.03915E-04  1.38757E-06  7.04447E-09  1.46414E-12
       1.325663  9.79427E-01  2.03570E-02  2.11645E-04  1.46763E-06  7.58743E-09  1.54204E-12
       1.350675  9.79114E-01  2.06637E-02  2.18153E-04  1.53624E-06  8.05914E-09  1.59829E-12
       1.375688  9.78867E-01  2.09049E-02  2.23348E-04  1.59181E-06  8.44457E-09  1.63125E-12
       1.400700  9.78688E-01  2.10799E-02  2.27162E-04  1.63310E-06  8.73165E-09  1.64037E-12
       1.425713  9.78577E-01  2.11885E-02  2.29554E-04  1.65928E-06  8.91195E-09  1.62614E-12
       1.450725  9.78533E-01  2.12311E-02  2.30510E-04  1.66994E-06  8.98103E-09  1.59002E-12
       1.475738  9.78556E-01  2.12085E-02  2.30039E-04  1.66509E-06  8.93855E-09  1.53424E-12
       1.500750  9.78644E-01  2.11222E-02  2.28177E-04  1.64514E-06  8.78818E-09  1.46161E-12
       1.525763  9.78795E-01  2.09740E-02  2.24980E-04  1.61090E-06  8.53727E-09  1.37535E-12
       1.550775  9.79008E-01  2.07662E-02  2.20528E-04  1.56350E-06  8.19628E-09  1.27885E-12
       1.575788  9.79278E-01  2.05015E-02  2.14916E-04  1.50437E-06  7.77816E-09  1.17549E-12
       1.600800  9.79603E-01  2.01829E-02  2.08254E-04  1.43513E-06  7.29757E-09  1.06849E-12
       1.625813  9.79980E-01  1.98138E-02  2.00667E-04  1.35758E-06  6.77010E-09  9.60775E-13
       1.650825  9.80404E-01  1.93978E-02  1.92284E-04  1.27356E-06  6.21154E-09  8.54884E-13
       1.675838  9.80872E-01  1.89389E-02  1.83244E-04  1.18496E-06  5.63712E-09  7.52939E-13
       1.700850  9.81379E-01  1.84411E-02  1.73686E-04  1.09361E-06  5.06099E-09  6.56605E-13
       1.725863  9.81921E-01  1.79086E-02  1.63748E-04  1.00125E-06  4.49569E-09  5.67105E-13
       1.750875  9.82494E-01  1.73459E-02  1.53564E-04  9.09465E-07  3.95189E-09  4.85245E-13
       1.775888  9.83093E-01  1.67574E-02  1.43265E-04  8.19665E-07  3.43815E-09  4.11456E-13
       1.800900  9.83713E-01  1.61476E-02  1.32972E-04  7.33062E-07  2.96090E-09  3.45847E-13
       1.825913  9.84350E-01  1.55211E-02  1.22795E-04  6.50651E-07  2.52445E-09  2.88261E-13
       1.850925  9.84998E-01  1.48822E-02  1.12834E-04  5.73208E-07  2.13124E-09  2.38332E-13
       1.875938  9.85655E-01  1.42356E-02  1.03179E-04  5.01294E-07  1.78195E-09  1.95545E-13
       1.900950  9.86314E-01  1.35855E-02  9.39031E-05  4.35265E-07  1.47585E-09  1.59280E-13
       1.925963  9.86972E-01  1.29363E-02  8.50686E-05  3.75295E-07  1.21106E-09  1.28864E-13
       1.950975  9.87624E-01  1.22919E-02  7.67241E-05  3.21389E-07  9.84843E-10  1.03605E-13
       1.975988  9.88268E-01  1.16565E-02  6.89053E-05  2.73417E-07  7.93880E-10  8.28219E-14
       2.001001  9.88898E-01  1.10337E-02  6.16359E-05  2.31134E-07  6.34518E-10  6.58679E-14
       2.026013  9.89511E-01  1.04270E-02  5.49278E-05  1.94206E-07  5.02979E-10  5.21499E-14
       2.051026  9.90105E-01  9.83948E-03  4.87811E-05  1.62229E-07  3.95516E-10  4.11414E-14
       2.076038  9.90675E-01  9.27410E-03  4.31878E-05  1.34767E-07  3.08582E-10  3.23604E-14
       2.101051  9.91221E-01  8.73346E-03  3.81327E-05  1.11368E-07  2.38917E-10  2.53882E-14
       2.126063  9.91739E-01  8.21995E-03  3.35946E-05  9.15804E-08  1.83589E-10  1.98728E-14
       2.151076  9.92227E-01  7.73571E-03  2.95480E-05  7.49657E-08  1.40022E-10  1.55235E-14
       2.176088  9.92684E-01  7.28260E-03  2.59638E-05  6.11089E-08  1.05990E-10  1.21024E-14
       2.201101  9.93107E-01  6.86222E-03  2.28105E-05  4.96247E-08  7.96082E-11  9.41698E-15
       2.226113  9.93496E-01  6.47585E-03  2.00556E-05  4.01625E-08  5.93009E-11  7.31212E-15
       2.251126  9.93850E-01  6.12450E-03  1.76663E-05  3.24086E-08  4.37750E-11  5.66390E-15
       2.276138  9.94168E-01  5.80888E-03  1.56102E-05  2.60878E-08  3.19827E-11  4.37391E-15
       2.301151  9.94449E-01  5.52940E-03  1.38567E-05  2.09615E-08  2.30867E-11  3.36448E-15
       2.326163  9.94694E-01  5.28619E-03  1.23769E-05  1.68271E-08  1.64271E-11  2.57475E-15
       2.351176  9.94902E-01  5.07908E-03  1.11443E-05  1.35147E-08  1.14909E-11  1.95741E-15
       2.376188  9.95074E-01  4.90766E-03  1.01353E-05  1.08845E-08  7.88520E-12  1.47607E-15
       2.401201  9.95211E-01  4.77126E-03  9.32913E-06  8.82393E-09  5.31494E-12  1.10322E-15
       2.426213  9.95314E-01  4.66895E-03  8.70775E-06  7.24382E-09  3.56412E-12  8.18627E-16
       2.451226  9.95384E-01  4.59963E-03  8.25603E-06  6.07590E-09  2.48075E-12  6.08137E-16
       2.476238  9.95422E-01  4.56197E-03  7.96141E-06  5.26962E-09  1.96497E-12  4.62868E-16
       2.501251  9.95429E-01  4.55452E-03  7.81356E-06  4.78945E-09  1.95968E-12  3.78616E-16
       2.526263  9.95408E-01  4.57564E-03  7.80414E-06  4.61228E-09  2.44306E-12  3.55479E-16
       2.551276  9.95360E-01  4.62363E-03  7.92636E-06  4.72501E-09  3.42248E-12  3.97593E-16
       2.576288  9.95287E-01  4.69667E-03  8.17464E-06  5.12220E-09  4.92912E-12  5.12894E-16
       2.601301  9.95190E-01  4.79289E-03  8.54418E-06  5.80387E-09  7.01284E-12  7.12828E-16
       2.626313  9.95072E-01  4.91041E-03  9.03065E-06  6.77335E-09  9.73684E-12  1.01190E-15
       2.651326  9.94934E-01  5.04731E-03  9.62985E-06  8.03519E-09  1.31717E-11  1.42696E-15
       2.676338  9.94779E-01  5.20172E-03  1.03375E-05  9.59327E-09  1.73888E-11  1.97627E-15
       2.701351  9.94608E-01  5.37178E-03  1.11489E-05  1.14489E-08  2.24527E-11  2.67806E-15
       2.726363  9.94423E-01  5.55572E-03  1.20591E-05  1.35994E-08  2.84126E-11  3.54889E-15
       2.751376  9.94226E-01  5.75181E-03  1.30624E-05  1.60363E-08  3.52938E-11  4.60165E-15
       2.776388  9.94018E-01  5.95847E-03  1.41526E-05  1.87450E-08  4.30879E-11  5.84341E-15
       2.801401  9.93801E-01  6.17418E-03  1.53231E-05  2.17035E-08  5.17441E-11  7.27331E-15
       2.826413  9.93577E-01  6.39758E-03  1.65670E-05  2.48825E-08  6.11609E-11  8.88072E-15
       2.851426  9.93345E-01  6.62743E-03  1.78771E-05  2.82456E-08  7.11796E-11  1.06440E-14
       2.876438  9.93109E-01  6.86266E-03  1.92465E-05  3.17506E-08  8.15803E-11  1.25300E-14
       2.901451  9.92867E-01  7.10236E-03  2.06684E-05  3.53504E-08  9.20809E-11  1.44949E-14
       2.926463  9.92622E-01  7.34577E-03  2.21368E-05  3.89957E-08  1.02341E-10  1.64859E-14
       2.951476  9.92374E-01  7.59232E-03  2.36470E-05  4.26375E-08  1.11971E-10  1.84447E-14
